,IDs,Primary Emotion,Emotion Class,N_words,V_words,V_lemma,syl,word_long,word_long_pr,ASW,ACW,lemma_long,lemma_long_pr,TTR_word,TTR_lemma,YuleK_word,YuleI_word,YuleK_lemma,YuleI_lemma
150,0107649541_00__00-channel-0-number-015_55680,Н,3,11,10,10,23,3,0.2727272727272727,2.090909090909091,5.454545454545454,1,0.09090909090909091,0.9090909090909091,0.9090909090909091,300.0,33.333333333333336,300.0,33.333333333333336
151,0107649541_00__00-channel-0-number-026_101880,Н,3,13,13,13,27,2,0.15384615384615385,2.076923076923077,4.769230769230769,2,0.15384615384615385,1.0,1.0,0.0,0.0,0.0,0.0
152,0107649741_00__00-channel-0-number-002_5580,Н,3,8,8,8,15,0,0.0,1.875,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
153,0107649741_00__00-channel-0-number-006_17140,Н,3,4,4,4,9,0,0.0,2.25,4.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
154,0107649741_00__00-channel-0-number-007_20290,Н,3,5,5,5,11,0,0.0,2.2,5.6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
155,0107649741_00__00-channel-0-number-013_36190,Н,3,7,7,7,14,0,0.0,2.0,5.428571428571429,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
156,0107649741_00__00-channel-0-number-014_39560,Н,3,8,8,8,17,1,0.125,2.125,5.25,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
157,0107649741_00__00-channel-0-number-015_43420,Н,3,11,10,9,22,1,0.09090909090909091,2.0,4.090909090909091,0,0.0,0.9090909090909091,0.8181818181818182,300.0,33.333333333333336,740.7407407407408,13.5
158,0107649741_00__00-channel-0-number-016_47400,Н,3,13,12,12,24,1,0.07692307692307693,1.8461538461538463,4.076923076923077,1,0.07692307692307693,0.9230769230769231,0.9230769230769231,208.33333333333334,48.0,208.33333333333334,48.0
159,0107649741_00__00-channel-0-number-017_51960,Н,3,12,11,11,21,0,0.0,1.9090909090909092,4.454545454545454,0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0
160,0107649741_00__00-channel-0-number-018_56120,Н,3,11,9,9,20,0,0.0,1.8181818181818181,3.8181818181818183,0,0.0,0.8181818181818182,0.8181818181818182,740.7407407407408,13.5,740.7407407407408,13.5
161,0107649741_00__00-channel-0-number-019_59120,Н,3,6,6,6,10,0,0.0,1.6666666666666667,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
162,0107649741_00__00-channel-0-number-020_61690,Н,3,6,5,5,11,1,0.2,2.2,4.8,1,0.2,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
163,0107649741_00__00-channel-0-number-021_64430,Н,3,10,9,9,15,0,0.0,1.5,3.2,0,0.0,0.9,0.9,370.3703703703704,27.0,370.3703703703704,27.0
164,0107649741_00__00-channel-0-number-022_66930,Н,3,4,3,3,5,0,0.0,1.25,3.25,0,0.0,0.75,0.75,3333.3333333333335,3.0,3333.3333333333335,3.0
165,0107649741_00__00-channel-0-number-024_71290,Н,3,9,5,5,14,2,0.3333333333333333,2.3333333333333335,5.666666666666667,1,0.16666666666666666,0.5555555555555556,0.5555555555555556,1200.0,8.333333333333334,1200.0,8.333333333333334
166,0107649741_00__00-channel-0-number-026_76240,Н,3,7,6,6,15,0,0.0,2.142857142857143,4.428571428571429,0,0.0,0.8571428571428571,0.8571428571428571,833.3333333333334,12.0,833.3333333333334,12.0
167,0107649741_00__00-channel-0-number-027_80000,Н,3,11,11,11,26,3,0.2727272727272727,2.3636363636363638,5.454545454545454,3,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0
168,0107649741_00__00-channel-0-number-028_84440,Н,3,7,6,6,7,0,0.0,1.0,2.857142857142857,0,0.0,0.8571428571428571,0.8571428571428571,833.3333333333334,12.0,833.3333333333334,12.0
169,0107649741_00__00-channel-0-number-037_115540,Н,3,12,11,9,21,1,0.08333333333333333,1.75,3.9166666666666665,0,0.0,0.9166666666666666,0.75,247.93388429752065,40.333333333333336,1111.111111111111,9.0
170,0107649741_00__00-channel-0-number-038_118700,Н,3,10,8,8,17,0,0.0,2.125,4.125,0,0.0,0.8,0.8,0.0,0.0,0.0,0.0
171,0107649761_01__00-channel-0-number-017_91580,Н,3,13,13,13,22,0,0.0,1.6923076923076923,4.3076923076923075,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
172,0107649831_02__00-channel-0-number-002_4970,Н,3,12,11,11,29,4,0.3333333333333333,2.4166666666666665,5.5,4,0.3333333333333333,0.9166666666666666,0.9166666666666666,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
173,0107649831_02__00-channel-0-number-003_12420,Н,3,11,11,11,27,3,0.2727272727272727,2.4545454545454546,5.818181818181818,3,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0
174,0107649831_02__00-channel-0-number-005_22000,Н,3,16,12,10,32,2,0.125,2.0,4.75,2,0.125,0.75,0.625,972.2222222222222,10.285714285714286,2400.0,4.166666666666667
175,0107649831_02__00-channel-0-number-006_26610,Н,3,12,10,10,25,2,0.18181818181818182,2.272727272727273,4.909090909090909,1,0.09090909090909091,0.8333333333333334,0.8333333333333334,300.0,33.333333333333336,300.0,33.333333333333336
176,0107649831_02__00-channel-0-number-007_30040,Н,3,4,4,4,10,1,0.25,2.5,6.5,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
177,0107650751_00__00-channel-0-number-001_5590,Н,3,5,5,5,11,1,0.2,2.2,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
178,0107650751_00__00-channel-0-number-003_12100,Н,3,10,10,10,14,0,0.0,1.4,3.1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
179,0107650751_01__00-channel-0-number-008_21500,Н,3,4,4,4,11,2,0.5,2.75,7.75,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
180,0107650751_01__00-channel-0-number-011_29280,Н,3,5,5,5,10,1,0.2,2.0,4.2,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
181,0107650751_01__00-channel-0-number-017_47540,Н,3,4,4,4,8,0,0.0,2.0,5.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
182,0107650751_01__00-channel-0-number-033_101730,Н,3,5,5,5,9,0,0.0,1.8,3.6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
183,0107650961_01__00-channel-0-number-005_22160,Н,3,5,5,5,9,0,0.0,1.8,4.6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
184,0107650961_01__00-channel-0-number-007_26560,Н,3,6,6,6,13,0,0.0,2.1666666666666665,5.333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
185,0107650961_01__00-channel-0-number-009_34390,Н,3,7,7,7,10,0,0.0,1.4285714285714286,2.857142857142857,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
186,0107650961_01__00-channel-0-number-011_38460,Н,3,8,8,8,17,0,0.0,2.125,5.125,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
187,0107650961_01__00-channel-0-number-015_53260,Н,3,4,4,4,10,1,0.25,2.5,6.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
188,0107650961_01__00-channel-0-number-022_73030,Н,3,13,12,10,29,1,0.07692307692307693,2.230769230769231,5.3076923076923075,0,0.0,0.9230769230769231,0.7692307692307693,208.33333333333334,48.0,1100.0,9.090909090909092
189,0107650961_01__00-channel-0-number-023_77970,Н,3,4,4,4,10,1,0.25,2.5,6.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
190,0107651461_00__00-channel-0-number-008_28950,Н,3,12,11,11,25,2,0.16666666666666666,2.0833333333333335,4.916666666666667,1,0.08333333333333333,0.9166666666666666,0.9166666666666666,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
191,0107651461_00__00-channel-0-number-009_33760,Н,3,11,11,11,22,1,0.09090909090909091,2.0,4.545454545454546,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
192,0107651461_00__00-channel-0-number-011_38770,Н,3,16,11,11,23,0,0.0,1.5333333333333334,3.8,0,0.0,0.6875,0.6875,1157.0247933884298,8.642857142857142,1157.0247933884298,8.642857142857142
193,0107651461_00__00-channel-0-number-012_42810,Н,3,15,12,12,30,2,0.14285714285714285,2.142857142857143,5.0,1,0.07142857142857142,0.8,0.8,416.6666666666667,24.0,416.6666666666667,24.0
194,0107651461_00__00-channel-0-number-015_54830,Н,3,4,4,4,8,0,0.0,2.0,4.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
195,0107652661_00__00-channel-0-number-001_4730,Н,3,10,10,10,18,0,0.0,1.8,4.7,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
196,0107652661_00__00-channel-0-number-004_14550,Н,3,4,3,3,9,1,0.25,2.25,6.5,0,0.0,0.75,0.75,3333.3333333333335,3.0,3333.3333333333335,3.0
197,0107652661_00__00-channel-0-number-005_16930,Н,3,10,10,10,18,1,0.1,1.8,4.3,1,0.1,1.0,1.0,0.0,0.0,0.0,0.0
198,0107652661_00__00-channel-0-number-006_20880,Н,3,5,5,5,8,1,0.2,1.6,4.6,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
199,0107652661_00__00-channel-0-number-007_23240,Н,3,6,6,6,13,0,0.0,2.1666666666666665,5.666666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200,0107653201_00__00-channel-0-number-002_11770,Н,3,11,11,11,23,2,0.18181818181818182,2.090909090909091,4.454545454545454,2,0.18181818181818182,1.0,1.0,0.0,0.0,0.0,0.0
201,0107653201_00__00-channel-0-number-003_15580,Н,3,4,4,4,9,0,0.0,2.25,5.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
202,0107653201_00__00-channel-0-number-004_17980,Н,3,6,6,6,14,0,0.0,2.3333333333333335,5.833333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
203,0107653201_00__00-channel-0-number-006_23490,Н,3,8,8,8,17,1,0.125,2.125,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
204,0107653201_00__00-channel-0-number-007_26190,Н,3,9,9,9,21,2,0.2222222222222222,2.3333333333333335,6.111111111111111,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
205,0107653201_00__00-channel-0-number-010_40340,Н,3,7,7,7,17,0,0.0,2.4285714285714284,6.285714285714286,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
206,0107653271_00__00-channel-0-number-055_199490,Н,3,10,9,9,16,0,0.0,1.6,4.5,0,0.0,0.9,0.9,370.3703703703704,27.0,370.3703703703704,27.0
207,0107653271_00__00-channel-0-number-056_202880,Н,3,7,5,5,13,0,0.0,1.8571428571428572,5.0,0,0.0,0.7142857142857143,0.7142857142857143,3200.0,3.125,3200.0,3.125
208,0107653271_00__00-channel-0-number-058_210130,Н,3,5,5,5,13,0,0.0,2.6,5.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
209,0107653271_00__00-channel-0-number-059_212670,Н,3,8,7,7,14,1,0.125,1.75,3.0,0,0.0,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
210,0107653271_00__00-channel-0-number-063_220860,Н,3,12,10,9,16,0,0.0,1.4545454545454546,3.090909090909091,0,0.0,0.8333333333333334,0.75,300.0,33.333333333333336,740.7407407407408,13.5
211,0107653271_00__00-channel-0-number-064_223870,Н,3,4,4,4,10,2,0.5,2.5,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
212,0107653691_00__00-channel-0-number-009_28260,Н,3,4,4,4,10,2,0.5,2.5,5.5,2,0.5,1.0,1.0,0.0,0.0,0.0,0.0
213,0107653691_00__00-channel-0-number-011_33340,Н,3,6,6,6,12,0,0.0,2.0,4.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
214,0107653691_00__00-channel-0-number-018_52450,Н,3,4,4,4,11,2,0.5,2.75,6.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
215,0107653691_00__00-channel-0-number-023_70610,Н,3,16,14,13,31,3,0.1875,1.9375,4.4375,0,0.0,0.875,0.8125,306.12244897959187,32.666666666666664,532.5443786982248,18.77777777777778
216,0107653691_00__00-channel-0-number-024_75990,Н,3,6,5,5,13,0,0.0,2.1666666666666665,4.0,0,0.0,0.8333333333333334,0.8333333333333334,1200.0,8.333333333333334,1200.0,8.333333333333334
217,0107653691_00__00-channel-0-number-031_93380,Н,3,19,13,13,35,2,0.10526315789473684,1.8421052631578947,4.157894736842105,2,0.10526315789473684,0.6842105263157895,0.6842105263157895,1538.4615384615386,6.5,1538.4615384615386,6.5
218,0107653691_00__00-channel-0-number-035_107670,Н,3,13,12,11,21,1,0.07692307692307693,1.6153846153846154,3.6153846153846154,1,0.07692307692307693,0.9230769230769231,0.8461538461538461,208.33333333333334,48.0,495.8677685950413,20.166666666666668
219,0107653691_00__00-channel-0-number-036_111310,Н,3,7,7,7,11,0,0.0,1.5714285714285714,4.142857142857143,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
220,0107653691_00__00-channel-0-number-037_114830,Н,3,8,6,6,16,3,0.375,2.0,4.5,0,0.0,0.75,0.75,1666.6666666666667,6.0,1666.6666666666667,6.0
221,0107653691_00__00-channel-0-number-038_118200,Н,3,9,9,8,19,1,0.1111111111111111,2.111111111111111,4.888888888888889,0,0.0,1.0,0.8888888888888888,0.0,0.0,468.75,21.333333333333332
222,0107653691_00__00-channel-0-number-039_121250,Н,3,13,12,10,22,0,0.0,1.6923076923076923,4.076923076923077,0,0.0,0.9230769230769231,0.7692307692307693,208.33333333333334,48.0,900.0,11.11111111111111
223,0107653691_00__00-channel-0-number-040_126210,Н,3,10,10,10,19,1,0.1,1.9,4.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
224,0107653691_00__00-channel-0-number-041_129090,Н,3,13,11,11,27,2,0.15384615384615385,2.076923076923077,5.0,1,0.07692307692307693,0.8461538461538461,0.8461538461538461,495.8677685950413,20.166666666666668,495.8677685950413,20.166666666666668
225,0107653691_00__00-channel-0-number-046_149860,Н,3,10,9,8,20,2,0.2222222222222222,2.2222222222222223,5.333333333333333,1,0.1111111111111111,0.9,0.8,0.0,0.0,468.75,21.333333333333332
226,0107653691_00__00-channel-0-number-057_197740,Н,3,15,11,9,28,3,0.2,1.8666666666666667,4.133333333333334,1,0.06666666666666667,0.7333333333333333,0.6,1157.0247933884298,8.642857142857142,3209.8765432098767,3.1153846153846154
227,0107653691_00__00-channel-0-number-062_216920,Н,3,9,9,9,18,2,0.2222222222222222,2.0,5.222222222222222,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
228,0107653691_00__00-channel-0-number-074_257850,Н,3,5,5,5,12,1,0.2,2.4,6.0,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
229,0107654951_00__00-channel-0-number-008_33190,Н,3,5,5,5,12,1,0.2,2.4,5.4,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
230,0107655411_00__00-channel-0-number-006_54850,Н,3,7,7,7,16,1,0.14285714285714285,2.2857142857142856,5.142857142857143,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
231,0107656411_01__00-channel-0-number-030_84140,Н,3,9,8,8,19,2,0.2222222222222222,2.111111111111111,5.0,1,0.1111111111111111,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
232,0107656411_01__00-channel-0-number-031_88310,Н,3,5,5,5,8,0,0.0,1.6,3.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
233,0107656521_00__00-channel-0-number-004_17470,Н,3,6,6,6,14,1,0.16666666666666666,2.3333333333333335,5.5,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
234,0107656521_00__00-channel-0-number-007_34610,Н,3,5,4,4,13,1,0.2,2.6,4.8,1,0.2,0.8,0.8,1875.0,5.333333333333333,1875.0,5.333333333333333
235,0107656781_00__00-channel-0-number-004_16040,Н,3,5,5,5,11,1,0.2,2.2,5.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
236,0107656941_00__00-channel-0-number-007_38900,Н,3,8,8,7,21,3,0.375,2.625,5.0,1,0.125,1.0,0.875,0.0,0.0,612.2448979591837,16.333333333333332
237,0107656941_00__00-channel-0-number-010_52770,Н,3,7,7,7,14,1,0.14285714285714285,2.0,4.857142857142857,1,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
238,0107657041_00__00-channel-0-number-027_115360,Н,3,4,4,4,8,0,0.0,2.0,4.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
239,0107657041_00__00-channel-0-number-028_118510,Н,3,10,9,9,18,1,0.1111111111111111,2.0,5.111111111111111,0,0.0,0.9,0.9,0.0,0.0,0.0,0.0
240,0107657111_00__00-channel-0-number-011_34560,Н,3,9,7,7,18,2,0.2222222222222222,2.0,4.444444444444445,1,0.1111111111111111,0.7777777777777778,0.7777777777777778,1224.4897959183675,8.166666666666666,1224.4897959183675,8.166666666666666
241,0107658201_00__00-channel-0-number-010_30690,Н,3,10,10,10,18,1,0.1,1.8,4.1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
242,0107658641_00__00-channel-0-number-005_15390,Н,3,7,7,7,12,1,0.14285714285714285,1.7142857142857142,4.285714285714286,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
243,0107658641_00__00-channel-0-number-006_18170,Н,3,5,5,5,10,0,0.0,2.0,5.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
244,0107658641_00__00-channel-0-number-007_22750,Н,3,11,11,10,20,0,0.0,1.8181818181818181,4.181818181818182,0,0.0,1.0,0.9090909090909091,0.0,0.0,300.0,33.333333333333336
245,0107658641_00__00-channel-0-number-020_69680,Н,3,14,13,12,24,0,0.0,1.7142857142857142,3.642857142857143,0,0.0,0.9285714285714286,0.8571428571428571,177.51479289940826,56.333333333333336,555.5555555555555,18.0
246,0107658951_00__00-channel-0-number-027_101330,Н,3,4,4,4,8,0,0.0,2.0,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
247,0107658961_00__00-channel-0-number-013_36470,Н,3,12,11,11,27,1,0.09090909090909091,2.4545454545454546,5.7272727272727275,0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0
248,0107658961_00__00-channel-0-number-018_51770,Н,3,8,8,8,18,1,0.125,2.25,5.625,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
249,0107658961_00__00-channel-0-number-019_56440,Н,3,7,5,5,15,2,0.4,3.0,6.8,2,0.4,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0
250,0107658961_00__00-channel-0-number-028_91030,Н,3,7,7,7,13,0,0.0,1.8571428571428572,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
251,0107658961_00__00-channel-0-number-029_94960,Н,3,12,11,11,24,1,0.09090909090909091,2.1818181818181817,5.7272727272727275,1,0.09090909090909091,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0
252,0107658961_00__00-channel-0-number-030_99770,Н,3,9,8,8,14,1,0.125,1.75,4.0,1,0.125,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0
253,0107658961_00__00-channel-0-number-031_104390,Н,3,11,11,11,27,2,0.18181818181818182,2.4545454545454546,5.181818181818182,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
254,0107658961_00__00-channel-0-number-033_112890,Н,3,15,14,13,29,2,0.13333333333333333,1.9333333333333333,4.266666666666667,2,0.13333333333333333,0.9333333333333333,0.8666666666666667,153.06122448979593,65.33333333333333,355.0295857988165,28.166666666666668
255,0107658961_00__00-channel-0-number-035_119820,Н,3,8,8,8,17,1,0.125,2.125,5.375,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
256,0107659081_00__00-channel-0-number-007_26650,Н,3,18,17,15,36,2,0.1111111111111111,2.0,4.5,1,0.05555555555555555,0.9444444444444444,0.8333333333333334,103.80622837370242,96.33333333333333,400.0,25.0
257,0107659081_00__00-channel-0-number-027_98350,Н,3,13,11,10,28,1,0.07692307692307693,2.1538461538461537,4.384615384615385,0,0.0,0.8461538461538461,0.7692307692307693,495.8677685950413,20.166666666666668,900.0,11.11111111111111
258,0107659211_00__00-channel-0-number-003_8140,Н,3,10,10,10,17,0,0.0,1.7,3.9,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
259,0107659211_00__00-channel-0-number-004_11720,Н,3,4,3,3,10,0,0.0,2.5,5.75,0,0.0,0.75,0.75,3333.3333333333335,3.0,3333.3333333333335,3.0
260,0107659211_00__00-channel-0-number-005_14790,Н,3,15,14,14,27,2,0.13333333333333333,1.8,4.333333333333333,0,0.0,0.9333333333333333,0.9333333333333333,153.06122448979593,65.33333333333333,153.06122448979593,65.33333333333333
261,0107659211_00__00-channel-0-number-009_28350,Н,3,11,10,10,24,3,0.3,2.4,4.9,2,0.2,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0
262,0107659211_00__00-channel-0-number-013_44270,Н,3,5,4,4,10,1,0.25,2.5,5.75,0,0.0,0.8,0.8,0.0,0.0,0.0,0.0
263,0107659211_00__00-channel-0-number-016_58360,Н,3,5,3,3,7,0,0.0,1.4,3.4,0,0.0,0.6,0.6,6666.666666666667,1.5,6666.666666666667,1.5
264,0107659211_00__00-channel-0-number-018_62420,Н,3,10,7,7,17,1,0.1,1.7,3.6,1,0.1,0.7,0.7,1836.7346938775509,5.444444444444445,1836.7346938775509,5.444444444444445
265,0107659211_00__00-channel-0-number-021_74080,Н,3,8,8,8,17,1,0.125,2.125,5.375,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
266,0107659341_00__00-channel-0-number-002_10910,Н,3,7,7,7,16,1,0.14285714285714285,2.2857142857142856,5.428571428571429,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
267,0107659341_00__00-channel-0-number-003_15730,Н,3,10,10,9,20,1,0.1,2.0,4.9,1,0.1,1.0,0.9,0.0,0.0,370.3703703703704,27.0
268,0107659341_00__00-channel-0-number-006_28410,Н,3,9,9,9,17,1,0.1111111111111111,1.8888888888888888,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
269,0107659341_00__00-channel-0-number-011_45290,Н,3,8,8,8,17,1,0.125,2.125,4.5,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
270,0107659341_00__00-channel-0-number-012_49240,Н,3,7,7,7,13,1,0.14285714285714285,1.8571428571428572,3.7142857142857144,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
271,0107659341_00__00-channel-0-number-013_53470,Н,3,6,6,6,12,1,0.16666666666666666,2.0,5.0,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
272,0107659341_00__00-channel-0-number-014_56520,Н,3,10,10,9,22,3,0.3,2.2,4.7,1,0.1,1.0,0.9,0.0,0.0,370.3703703703704,27.0
273,0107659901_00__00-channel-0-number-025_86720,Н,3,8,8,8,14,1,0.125,1.75,4.375,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
274,0107659901_00__00-channel-0-number-027_93260,Н,3,9,7,7,15,0,0.0,1.6666666666666667,3.888888888888889,0,0.0,0.7777777777777778,0.7777777777777778,1632.6530612244899,6.125,1632.6530612244899,6.125
275,0107660011_00__00-channel-0-number-003_8240,Н,3,4,4,4,10,1,0.25,2.5,6.0,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
276,0107660011_00__00-channel-0-number-004_10800,Н,3,5,5,5,11,1,0.2,2.2,5.6,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
277,0107660011_00__00-channel-0-number-027_84820,Н,3,14,14,13,28,2,0.14285714285714285,2.0,4.571428571428571,1,0.07142857142857142,1.0,0.9285714285714286,0.0,0.0,177.51479289940826,56.333333333333336
278,0107660011_00__00-channel-0-number-031_99930,Н,3,8,7,7,15,0,0.0,1.875,4.875,0,0.0,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
279,0107660011_00__00-channel-0-number-032_103240,Н,3,6,6,6,9,0,0.0,1.5,3.6666666666666665,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
280,0107660011_00__00-channel-0-number-033_105450,Н,3,6,6,6,10,0,0.0,1.6666666666666667,4.166666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
281,0107660011_00__00-channel-0-number-036_113270,Н,3,8,7,7,11,0,0.0,1.375,3.375,0,0.0,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
282,0107660011_00__00-channel-0-number-037_116440,Н,3,9,9,9,20,1,0.1111111111111111,2.2222222222222223,4.888888888888889,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
283,0107660011_00__00-channel-0-number-039_122880,Н,3,4,4,4,6,0,0.0,1.5,3.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
284,0107660011_00__00-channel-0-number-040_124650,Н,3,9,9,8,15,0,0.0,1.6666666666666667,4.111111111111111,0,0.0,1.0,0.8888888888888888,0.0,0.0,468.75,21.333333333333332
285,0107660011_00__00-channel-0-number-041_128110,Н,3,6,6,6,8,0,0.0,1.3333333333333333,2.8333333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
286,0107660011_00__00-channel-0-number-047_150420,Н,3,8,8,8,17,1,0.125,2.125,4.375,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
287,0107660011_00__00-channel-0-number-049_158340,Н,3,9,7,7,14,0,0.0,2.0,5.0,0,0.0,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0
288,0107660011_00__00-channel-0-number-051_164460,Н,3,5,5,5,8,0,0.0,1.6,4.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
289,0107660011_00__00-channel-0-number-052_166880,Н,3,10,8,8,20,2,0.25,2.5,5.25,2,0.25,0.8,0.8,0.0,0.0,0.0,0.0
290,0107660011_00__00-channel-0-number-063_207280,Н,3,4,4,3,14,2,0.5,3.5,6.5,2,0.5,1.0,0.75,0.0,0.0,3333.3333333333335,3.0
291,0107660011_00__00-channel-0-number-064_209170,Н,3,5,4,4,11,1,0.25,2.75,6.25,1,0.25,0.8,0.8,0.0,0.0,0.0,0.0
292,0107660011_00__00-channel-0-number-065_211390,Н,3,6,5,4,18,1,0.16666666666666666,3.0,6.333333333333333,0,0.0,0.8333333333333334,0.6666666666666666,1200.0,8.333333333333334,3750.0,2.6666666666666665
293,0107660011_00__00-channel-0-number-066_214940,Н,3,15,14,14,28,1,0.07142857142857142,2.0,4.928571428571429,1,0.07142857142857142,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,0.0
294,0107660011_00__00-channel-0-number-075_248610,Н,3,7,7,7,14,0,0.0,2.0,4.428571428571429,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
295,0107660011_00__00-channel-0-number-094_319950,Н,3,11,10,10,26,1,0.09090909090909091,2.3636363636363638,4.7272727272727275,1,0.09090909090909091,0.9090909090909091,0.9090909090909091,300.0,33.333333333333336,300.0,33.333333333333336
296,0107660011_00__00-channel-0-number-095_324100,Н,3,12,10,10,31,2,0.18181818181818182,2.8181818181818183,6.2727272727272725,2,0.18181818181818182,0.8333333333333334,0.8333333333333334,300.0,33.333333333333336,300.0,33.333333333333336
297,0107660011_00__00-channel-0-number-096_328620,Н,3,9,9,9,17,0,0.0,1.8888888888888888,3.6666666666666665,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
298,0107660011_00__00-channel-0-number-097_331610,Н,3,12,11,11,23,0,0.0,1.9166666666666667,3.9166666666666665,0,0.0,0.9166666666666666,0.9166666666666666,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
